2022484408,all Data all Time,-12443285068264,Elapsed time:,0.052186012268066406
Distance:,67438030.09701575,m,Overall time:,28.47147035598755, Elapsed time:,28.37548017501831
Distance:,67438030.09701575,m,Overall time:,28.46094584465027, Elapsed time:,28.442898273468018
Distance:,67438030.03496899,m,Overall time:,28.455259799957275, Elapsed time:,28.283792972564697
Distance:,67438030.03496899,m,Overall time:,28.637085676193237, Elapsed time:,28.43915033340454
Distance:,67438030.03496899,m,Overall time:,28.63572931289673, Elapsed time:,28.620344400405884
Distance:,67438029.99694489,m,Overall time:,27.35271978378296, Elapsed time:,27.337462902069092
Distance:,67438029.99694489,m,Overall time:,27.414213180541992, Elapsed time:,27.399205923080444
Distance:,67438029.99694489,m,Overall time:,27.414207458496094, Elapsed time:,27.3142306804657
Distance:,67438029.95390509,m,Overall time:,27.48114275932312, Elapsed time:,27.465182542800903
Distance:,67438029.95390509,m,Overall time:,27.519579648971558, Elapsed time:,27.50490689277649
Distance:,67438029.95390509,m,Overall time:,27.523288249969482, Elapsed time:,27.377228498458862
Distance:,67438029.93037169,m,Overall time:,27.39761233329773, Elapsed time:,27.38018226623535
Distance:,67438029.93037169,m,Overall time:,27.391348600387573, Elapsed time:,26.959064960479736
Distance:,67438029.93037169,m,Overall time:,27.401970624923706, Elapsed time:,27.362985372543335
Distance:,67438030.05804309,m,Overall time:,27.7088143825531, Elapsed time:,27.69136691093445
Distance:,67438030.05804309,m,Overall time:,27.807668924331665, Elapsed time:,27.791057109832764
Distance:,67438030.05804309,m,Overall time:,27.82273840904236, Elapsed time:,27.614388704299927
Distance:,67438029.94893686,m,Critical time:,27.704376935958862
Distance:,67438029.94893686,m,Critical time:,27.780590772628784
Distance:,67438029.94893686,m,Critical time:,27.767458200454712
Distance:,67438029.98442043,m,Critical time:,27.27872610092163
Distance:,67438029.98442043,m,Critical time:,27.467801570892334
Distance:,67438029.98442043,m,Critical time:,27.194302082061768
Distance:,67438029.89997171,m,Critical time:,27.44041633605957
Distance:,67438029.89997171,m,Critical time:,27.575823545455933
Distance:,67438029.89997171,m,Critical time:,27.455329656600952
Distance:,67438030.04338436,m,Critical time:,27.762575149536133
Distance:,67438030.04338436,m,Critical time:,28.091482877731323
Distance:,67438030.04338436,m,Critical time:,27.95016074180603
Distance:,67438030.11172917,m,Critical time:,28.149691343307495
Distance:,67438030.11172917,m,Critical time:,28.134639739990234
Distance:,67438030.11172917,m,Critical time:,27.42324733734131
Distance:,67438030.09270014,m,Critical time:,27.533618450164795
Distance:,67438030.09270014,m,Critical time:,27.68121647834778
Distance:,67438030.09270014,m,Critical time:,27.56525754928589
Distance:,67438030.05372202,m,Critical time:,28.187506914138794
Distance:,67438030.05372202,m,Critical time:,27.842597484588623
Distance:,67438030.05372202,m,Critical time:,27.955605268478394
Distance:,0,m,Critical time:,2.8133392333984375e-05
Distance:,0,m,Critical time:,4.029273986816406e-05
Distance:,0,m,Critical time:,2.47955322265625e-05
Distance:,0,m,Critical time:,3.0040740966796875e-05
Distance:,0,m,Critical time:,3.719329833984375e-05
Distance:,0,m,Critical time:,2.6464462280273438e-05
Distance:,67438030.04218331,m,Critical time:,24.478456497192383
Distance:,67438030.04218331,m,Critical time:,24.525373697280884
Distance:,67438030.04218331,m,Critical time:,24.287145614624023
Distance:,67438029.92956348,m,Critical time:,24.610015630722046
Distance:,67438029.92956348,m,Critical time:,24.783921480178833
Distance:,67438029.92956348,m,Critical time:,24.442579984664917
Distance:,67438030.03727621,m,Critical time:,25.01288414001465
Distance:,67438030.03727621,m,Critical time:,25.157410144805908
Distance:,67438030.03727621,m,Critical time:,24.98196005821228
Distance:,67438029.96483684,m,Critical time:,26.032294988632202
Distance:,67438029.96483684,m,Critical time:,25.796205759048462
Distance:,67438029.96483684,m,Critical time:,25.76691174507141
Distance:,67438030.16003461,m,Critical time:,40.17782950401306
Distance:,67438030.16003461,m,Critical time:,40.5122606754303
Distance:,67438030.16003461,m,Critical time:,40.83643555641174
Distance:,67438030.02135815,m,Critical time:,24.91322660446167
Distance:,67438030.02135815,m,Critical time:,25.496681928634644
Distance:,67438030.02135815,m,Critical time:,25.19357180595398
Distance:,67438030.0512239,m,Critical time:,25.465986967086792,timecount,1.0474510192871094
Distance:,67438030.0512239,m,Critical time:,25.45772409439087,timecount,1.0762426853179932
Distance:,67438030.0512239,m,Critical time:,25.28249192237854,timecount,1.071514368057251
Distance:,67438030.1465224,m,Critical time:,24.356163501739502,timecount,1.0754408836364746
Distance:,67438030.1465224,m,Critical time:,24.444934606552124,timecount,1.075075387954712
Distance:,67438030.1465224,m,Critical time:,24.413052558898926,timecount,1.0659000873565674
Distance:,67438029.99088152,m,Critical time:,23.724059104919434,timecount,1.0785796642303467
Distance:,67438029.99088152,m,Critical time:,24.17459273338318,timecount,1.0766408443450928
Distance:,67438029.99088152,m,Critical time:,24.00587034225464,timecount,1.0565118789672852
Distance:,67438029.95179512,m,Critical time:,24.382617950439453,timecount,1.000110149383545
Distance:,67438029.95179512,m,Critical time:,23.78795862197876,timecount,1.0607984066009521
Distance:,67438029.95179512,m,Critical time:,24.169260025024414,timecount,1.0063982009887695
Distance:,67438029.99629323,m,Critical time:,24.19681215286255
Distance:,67438029.99629323,m,Critical time:,24.247684717178345
Distance:,67438029.99629323,m,Critical time:,24.26727032661438
Distance:,67438030.085809,m,Critical time:,24.238867044448853
Distance:,67438030.085809,m,Critical time:,24.308573961257935
Distance:,67438030.085809,m,Critical time:,24.295162200927734
Distance:,67438030.10850757,m,Critical time:,24.733988285064697
Distance:,67438030.10850757,m,Critical time:,24.58267641067505
Distance:,67438030.10850757,m,Critical time:,24.801270723342896
Distance:,67438029.96090324,m,Critical time:,24.515851497650146
Distance:,67438029.96090324,m,Critical time:,24.883108377456665
Distance:,67438029.96090324,m,Critical time:,24.721561908721924
Distance:,67438030.06491502,m,Critical time:,24.1617214679718
Distance:,67438030.06491502,m,Critical time:,24.524532318115234
Distance:,67438030.06491502,m,Critical time:,24.43161392211914
Distance:,67438030.0471171,m,Critical time:,23.835256338119507
Distance:,67438030.0471171,m,Critical time:,23.91364049911499
Distance:,67438030.0471171,m,Critical time:,23.626360177993774
Distance:,67438030.09215538,m,Critical time:,25.4446439743042
Distance:,67438030.09215538,m,Critical time:,25.62599754333496
Distance:,67438030.09215538,m,Critical time:,25.30435013771057
Distance:,67438030.08512391,m,Critical time:,24.989233016967773
Distance:,67438030.08512391,m,Critical time:,23.966076374053955
Distance:,67438030.08512391,m,Critical time:,24.894958972930908
Distance:,67438030.07692888,m,Critical time:,24.383495569229126
Distance:,67438030.07692888,m,Critical time:,24.40107536315918
Distance:,67438030.07692888,m,Critical time:,24.27644443511963
Distance:,67438029.993582,m,Critical time:,24.441539764404297
Distance:,67438029.993582,m,Critical time:,24.503856420516968
Distance:,67438029.993582,m,Critical time:,24.410558700561523
